benchmark,index,watch_index,mapper_mode,node,aig_id,level,refs,phase,gate,leaves,cut_leaf_load_avg,fanout_limit,load_drive_ratio,arrival,required,slack,area_flow,u_phase_best,node_sink_pressure_ratio,cut_sink_pressure_ratio,scl_feedback,leaf0_node,leaf0_aig_id,leaf1_node,leaf1_aig_id,leaf2_node,leaf2_aig_id,leaf3_node,leaf3_aig_id,leaf4_node,leaf4_aig_id,leaf5_node,leaf5_aig_id
benchmarks/ode.abc.blif,1,0,0,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,174.000000,-1.000000,0.000000,2054.423340,10,0.000,0.000,0.000,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,2,0,0,2427,5229,39,1,1,AOI211xp5_ASAP7_75t_L,4,4.500,1,4.500,176.000000,-1.000000,0.000000,2412.618408,5,0.000,0.000,0.000,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,3,0,1,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,174.000000,174.170029,0.170029,44.730148,10,0.000,0.000,0.000,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,4,0,1,2427,5229,39,1,1,OA211x2_ASAP7_75t_L,4,4.500,1,4.500,177.339996,178.420029,1.080032,45.200150,10,0.000,0.000,0.000,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,5,0,2,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,173.970001,174.070023,0.100021,1.400000,10,0.000,0.000,0.000,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,6,0,2,2427,5229,39,1,1,NOR2xp33_ASAP7_75t_L,2,7.500,5,1.500,185.530014,-1.000000,0.000000,0.930000,3,0.000,0.000,0.000,2270,5070,2424,5226,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,7,0,3,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,173.970001,174.049973,0.079971,1.400000,10,0.000,0.000,0.000,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,8,0,3,2427,5229,39,1,1,NOR2xp33_ASAP7_75t_L,2,7.500,5,1.500,183.440018,-1.000000,0.000000,0.930000,3,0.000,0.000,0.000,2270,5070,2424,5226,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/ode.abc.blif,9,0,0,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,174.000000,-1.000000,0.000000,2054.423340,10,3.475,2.818,0.627,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,10,0,0,2427,5229,39,1,1,AOI211xp5_ASAP7_75t_L,4,4.500,1,4.500,176.000000,-1.000000,0.000000,2412.618408,5,3.475,2.818,0.627,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,11,0,1,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,174.000000,174.170029,0.170029,44.730148,10,3.475,2.818,0.627,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,12,0,1,2427,5229,39,1,1,OA211x2_ASAP7_75t_L,4,4.500,1,4.500,177.339996,178.420029,1.080032,45.200150,10,3.475,2.818,0.627,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,13,0,2,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,173.970001,174.070023,0.100021,1.400000,10,3.475,2.818,0.627,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,14,0,2,2427,5229,39,1,1,AOI221xp5_ASAP7_75t_L,5,8.600,1,8.600,184.330017,-1.000000,0.000000,1.630000,13,3.475,2.818,0.627,1403,3831,1669,4471,2270,5070,2417,5219,2421,5223,-1,-1
benchmarks/ode.abc.blif,15,0,3,2427,5229,39,1,0,OAI211xp5_ASAP7_75t_L,4,4.500,1,4.500,173.970001,174.049973,0.079971,1.400000,10,3.475,2.818,0.627,2270,5070,2335,4729,2417,5219,2421,5223,-1,-1,-1,-1
benchmarks/ode.abc.blif,16,0,3,2427,5229,39,1,1,AOI221xp5_ASAP7_75t_L,5,8.600,1,8.600,184.330017,-1.000000,0.000000,1.630000,13,3.475,2.818,0.627,1403,3831,1669,4471,2270,5070,2417,5219,2421,5223,-1,-1
benchmarks/or1200.abc.blif,1,0,0,11983,13829,8,4,0,NAND2xp33_ASAP7_75t_L,2,2.500,5,0.500,45.500000,-1.000000,0.000000,4.962869,2,0.000,0.000,0.000,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,2,0,0,11983,13829,8,4,1,A2O1A1O1Ixp25_ASAP7_75t_L,5,31.200,1,31.200,40.639999,-1.000000,0.000000,3.954534,6,0.000,0.000,0.000,619,1193,718,1490,9319,11169,9635,11485,9640,11490,-1,-1
benchmarks/or1200.abc.blif,3,0,1,11983,13829,8,4,0,NAND2xp33_ASAP7_75t_L,2,2.500,5,0.500,74.860001,418.210114,343.350098,2.393512,2,0.000,0.000,0.000,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,4,0,1,11983,13829,8,4,1,NOR2xp33_ASAP7_75t_L,2,2.500,5,0.500,68.860001,161.190353,92.330353,2.285394,1,0.000,0.000,0.000,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,5,0,2,11983,13829,8,4,1,NOR2xp33_ASAP7_75t_L,2,2.500,5,0.500,68.820000,68.950363,0.130363,0.930000,1,0.000,0.000,0.000,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,6,0,3,11983,13829,8,4,1,NOR2xp33_ASAP7_75t_L,2,2.500,5,0.500,68.820000,69.670212,0.850212,0.930000,1,0.000,0.000,0.000,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,7,0,0,11983,13829,8,4,0,NAND2xp33_ASAP7_75t_L,2,2.500,5,0.500,45.500000,-1.000000,0.000000,4.962869,2,1.051,1.187,0.733,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,8,0,0,11983,13829,8,4,1,A2O1A1O1Ixp25_ASAP7_75t_L,5,31.200,1,31.200,40.639999,-1.000000,0.000000,3.954534,6,1.051,1.382,0.733,619,1193,718,1490,9319,11169,9635,11485,9640,11490,-1,-1
benchmarks/or1200.abc.blif,9,0,1,11983,13829,8,4,0,NAND2xp33_ASAP7_75t_L,2,2.500,5,0.500,74.860001,418.210114,343.350098,2.393512,2,1.051,1.187,0.733,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,10,0,1,11983,13829,8,4,1,NOR2xp33_ASAP7_75t_L,2,2.500,5,0.500,68.860001,161.190353,92.330353,2.285394,1,1.051,1.187,0.733,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,11,0,2,11983,13829,8,4,1,NOR2xp33_ASAP7_75t_L,2,2.500,5,0.500,68.820000,68.950363,0.130363,0.930000,1,1.051,1.187,0.733,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,12,0,3,11983,13829,8,4,1,NOR2xp33_ASAP7_75t_L,2,2.500,5,0.500,68.820000,69.670212,0.850212,0.930000,1,1.051,1.187,0.733,9641,11491,11978,13828,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,1,0,0,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,43.110001,-1.000000,0.000000,6.861123,7,0.000,0.000,0.000,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,2,0,0,14992,18467,8,2,1,AOI31xp33_ASAP7_75t_L,4,3.750,1,3.750,43.299999,-1.000000,0.000000,6.170280,0,0.000,0.000,0.000,14540,17961,14582,18002,14981,18447,14991,18462,-1,-1,-1,-1
benchmarks/syn2.abc.blif,3,0,1,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,43.950001,45.440029,1.490028,4.906833,7,0.000,0.000,0.000,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,4,0,1,14992,18467,8,2,1,AOI31xp33_ASAP7_75t_L,4,3.750,1,3.750,43.299999,46.440010,3.140011,3.995509,0,0.000,0.000,0.000,14540,17961,14582,18002,14981,18447,14991,18462,-1,-1,-1,-1
benchmarks/syn2.abc.blif,5,0,2,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,44.430000,45.370007,0.940006,4.900000,7,0.000,0.000,0.000,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,6,0,2,14992,18467,8,2,1,AOI31xp33_ASAP7_75t_L,4,3.750,1,3.750,43.299999,45.620010,2.320011,3.730000,0,0.000,0.000,0.000,14540,17961,14582,18002,14981,18447,14991,18462,-1,-1,-1,-1
benchmarks/syn2.abc.blif,7,0,3,14992,18467,8,2,0,OAI22xp33_ASAP7_75t_L,4,3.500,1,3.500,45.599995,45.629993,0.029999,3.270000,11,0.000,0.000,0.000,14978,18444,14981,18447,14983,18460,14990,18461,-1,-1,-1,-1
benchmarks/syn2.abc.blif,8,0,3,14992,18467,8,2,1,AOI31xp33_ASAP7_75t_L,4,3.750,1,3.750,43.299999,46.119995,2.819996,2.800000,0,0.000,0.000,0.000,14540,17961,14582,18002,14981,18447,14991,18462,-1,-1,-1,-1
benchmarks/syn2.abc.blif,9,0,0,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,40.820000,-1.000000,0.000000,6.861123,7,0.000,0.000,0.884,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,10,0,0,14992,18467,8,2,1,AOI31xp33_ASAP7_75t_L,4,3.750,1,3.750,41.090000,-1.000000,0.000000,6.170280,0,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14991,18462,-1,-1,-1,-1
benchmarks/syn2.abc.blif,11,0,1,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,41.660000,43.449986,1.789986,5.101772,7,0.000,0.000,0.884,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,12,0,1,14992,18467,8,2,1,AOI32xp33_ASAP7_75t_L,5,4.200,1,4.200,41.640003,44.319981,2.679977,3.871787,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
benchmarks/syn2.abc.blif,13,0,2,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,42.000000,43.439945,1.439945,4.900000,7,0.000,0.000,0.884,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,14,0,2,14992,18467,8,2,1,AOI32xp33_ASAP7_75t_L,5,4.200,1,4.200,41.640003,42.699944,1.059940,1.630000,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
benchmarks/syn2.abc.blif,15,0,3,14992,18467,8,2,0,A2O1A1Ixp33_ASAP7_75t_L,4,22.750,1,22.750,47.520000,-1.000000,0.000000,1.170000,14,0.000,2.100,0.884,1007,2445,1009,2451,14982,18448,14990,18461,-1,-1,-1,-1
benchmarks/syn2.abc.blif,16,0,3,14992,18467,8,2,1,AOI32xp33_ASAP7_75t_L,5,4.200,1,4.200,41.640003,41.860031,0.220028,1.630000,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
